"","Uniprot_ID","GO_Terms","eggNOG"
"1050","A3CLN9","cell division site [GO:0032153]; cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]; protein polymerization [GO:0051258]","COG0206"
"1051","A3CKW3","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","COG0668"
"1052","A3CLH5","carboxypeptidase activity [GO:0004180]","COG1473"
"1053","A3CLU7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; establishment of competence for transformation [GO:0030420]","COG0658"
"1054","A3CLU7","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; establishment of competence for transformation [GO:0030420]","COG2333"
"1055","A3CNB1",NA,"COG1073"
"1056","A3CNK0","integral component of membrane [GO:0016021]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]","COG1266"
"1057","A3CPD7","integral component of membrane [GO:0016021]; serine-type peptidase activity [GO:0008236]","COG0793"
"1058","A3CP38",NA,"ENOG50323BT"
"1059","A3CQR2","integral component of membrane [GO:0016021]","ENOG5033752"
"1060","A3CLK3","integral component of membrane [GO:0016021]; peptidase activity [GO:0008233]","COG2268"
"1061","A3CPI4","DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; exodeoxyribonuclease III activity [GO:0008853]; DNA repair [GO:0006281]","COG0708"
"1062","A3CRA0","hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]","COG0491"
"1063","A3CLE2",NA,"ENOG5030CQA"
"1064","A3CQW1","integral component of membrane [GO:0016021]","ENOG5030CKT"
"1065","A3CPJ5","nucleic acid binding [GO:0003676]; site-specific DNA-methyltransferase (adenine-specific) activity [GO:0009007]","COG0338"
"1066","A3CM57","protein transport [GO:0015031]","COG1073"
"1067","A3CNI1","integral component of membrane [GO:0016021]","ENOG5030M7A"
"1068","A3CMA8",NA,NA
"1069","A3CPX3","cytoplasm [GO:0005737]; RNA binding [GO:0003723]; rRNA methyltransferase activity [GO:0008649]; regulation of transcription, DNA-templated [GO:0006355]","COG0144"
"1070","A3CND6",NA,"COG5444"
"1071","A3CL60","cobalt-precorrin-5B C1-methyltransferase activity [GO:0043780]; cobalamin biosynthetic process [GO:0009236]; corrin biosynthetic process [GO:0046140]; methylation [GO:0032259]","COG1903"
"1072","A3CQH2",NA,"ENOG502ZBVG"
"1073","A3CNS3",NA,"ENOG5033E1E"
"1074","A3CPS6","N-acetyltransferase activity [GO:0008080]","COG0454"
"1075","A3CKC8","DNA binding [GO:0003677]","COG1396"
"1076","A3CNI6","integral component of membrane [GO:0016021]; ATP binding [GO:0005524]; carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity [GO:0004088]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; arginine biosynthetic process [GO:0006526]; glutamine metabolic process [GO:0006541]","COG0505"
"1077","A3CNC6","aminoacyl-tRNA editing activity [GO:0002161]","COG3760"
"1078","A3CQB2","DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]","COG3343"
"1079","A3CPC5",NA,"ENOG5030CKN"
"1080","A3CMA6",NA,"COG5506"
"1081","A3CL42","aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]","COG0006"
"1082","A3CPR3","integral component of membrane [GO:0016021]","COG3763"
"1083","A3CL35","DNA binding [GO:0003677]","COG1309"
"1084","A3CQQ7","hydrolase activity [GO:0016787]","COG0627"
"1085","A3CP84","integral component of membrane [GO:0016021]",NA
"1086","A3CP89","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","COG2814"
"1087","A3CQ58","enoyl-[acyl-carrier-protein] reductase (NADH) activity [GO:0004318]; enoyl-[acyl-carrier-protein] reductase activity [GO:0016631]; nitronate monooxygenase activity [GO:0018580]","COG2070"
"1088","A3CP14","integral component of membrane [GO:0016021]","COG2035"
"1089","A3CK25","integral component of membrane [GO:0016021]","COG4642"
"1090","A3CP29","integral component of membrane [GO:0016021]","ENOG5030CQH"
"1091","A3CQU8",NA,"COG3853"
"1092","A3CN90","cytoplasm [GO:0005737]; dihydroorotate dehydrogenase activity [GO:0004152]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]","COG0167"
"1093","A3CL22","DNA binding [GO:0003677]","COG3899"
"1094","A3CL22","DNA binding [GO:0003677]","COG0457"
"1095","A3CL22","DNA binding [GO:0003677]","COG3629"
"1096","A3CKA0",NA,"ENOG5030CMM"
"1097","A3CKJ1","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; DNA replication [GO:0006260]","COG2256"
"1098","A3CPK5","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","COG0559"
"1099","A3CLT8","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transferase activity [GO:0016740]","COG1349"
"1100","A3CNR5","5'-3' exonuclease activity [GO:0008409]; nucleic acid binding [GO:0003676]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]","COG4199"
"1101","A3CNR5","5'-3' exonuclease activity [GO:0008409]; nucleic acid binding [GO:0003676]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]","COG0608"
"1102","A3CPB2","peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding [GO:0006457]","COG0652"
"1103","A3CM94","3'-5' exonuclease activity [GO:0008408]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; helicase activity [GO:0004386]; hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides [GO:0016818]; DNA replication [GO:0006260]","COG2176"
"1104","A3CM94","3'-5' exonuclease activity [GO:0008408]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; helicase activity [GO:0004386]; hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides [GO:0016818]; DNA replication [GO:0006260]","COG1199"
"1105","A3CKN0","4 iron, 4 sulfur cluster binding [GO:0051539]; [formate-C-acetyltransferase]-activating enzyme activity [GO:0043365]; lyase activity [GO:0016829]; metal ion binding [GO:0046872]","COG1180"
"1106","A3CKR3",NA,"COG4335"
"1107","A3CM53","glycosyltransferase activity [GO:0016757]","COG1442"
"1108","A3CMA2",NA,"ENOG5030CTC"
"1109","A3CQN7","cytoplasm [GO:0005737]; ribonuclease M5 activity [GO:0043822]; rRNA binding [GO:0019843]; rRNA processing [GO:0006364]","COG1658"
"1110","A3CK47","N-acetyltransferase activity [GO:0008080]","COG1670"
"1111","A3CQX0","catalytic activity, acting on RNA [GO:0140098]; pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; ncRNA processing [GO:0034470]; pseudouridine synthesis [GO:0001522]","COG0564"
"1112","A3CM51",NA,"COG3076"
"1113","A3CQK1","NAD binding [GO:0051287]; phosphoglycerate dehydrogenase activity [GO:0004617]","COG1052"
"1114","A3CMB1",NA,"COG2706"
"1115","A3CMX1","integral component of membrane [GO:0016021]; cytochrome complex assembly [GO:0017004]","COG0785"
"1116","A3CLV5","integral component of membrane [GO:0016021]","COG1680"
"1117","A3CL18","integral component of membrane [GO:0016021]","ENOG5033DJ8"
"1118","A3CL40","integral component of membrane [GO:0016021]; metal ion transmembrane transporter activity [GO:0046873]","COG0598"
"1119","A3CQX7",NA,"COG1216"
"1120","A3CM35",NA,"COG0251"
"1121","A3CPL1","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; P-type magnesium transporter activity [GO:0015444]","COG0474"
"1122","A3CQN9",NA,NA
"1123","A3CJY5",NA,"ENOG5030CPA"
"1124","A3CKP9","malate dehydrogenase (decarboxylating) (NAD+) activity [GO:0004471]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; oxaloacetate decarboxylase activity [GO:0008948]","COG0281"
"1125","A3CQ34","integral component of membrane [GO:0016021]","COG4330"
"1126","A3CM19","hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]; nucleic acid binding [GO:0003676]","ENOG5033MF0"
"1127","A3CL02","ATP binding [GO:0005524]; transmembrane transporter activity [GO:0022857]","COG1131"
"1128","A3CPT7","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of transcription, DNA-templated [GO:0006355]","COG0745"
"1129","A3CP37","nucleic acid binding [GO:0003676]; nucleobase-containing compound metabolic process [GO:0006139]","COG2183"
"1130","A3CNJ5","integral component of membrane [GO:0016021]","ENOG5030CRD"
"1131","A3CK46","hydrolase activity [GO:0016787]; ion transmembrane transport [GO:0034220]","COG1436"
"1132","A3CNH6",NA,"ENOG5033BBK"
"1133","A3CPC3","ADP-ribose diphosphatase activity [GO:0047631]","COG0494"
"1134","A3CLR3","protein serine phosphatase activity [GO:0106306]; protein threonine phosphatase activity [GO:0106307]","COG0639"
"1135","A3CMG4",NA,"ENOG5030CN5"
"1136","A3CNP0",NA,"COG0789"
"1137","A3CN30",NA,"COG4947"
"1138","A3CR90","integral component of membrane [GO:0016021]","COG4709"
"1139","A3CQ02","integral component of membrane [GO:0016021]","ENOG5033IAY"
"1140","A3CL89","hydrolase activity, acting on ester bonds [GO:0016788]; metal ion binding [GO:0046872]","COG3608"
"1141","A3CQF0","DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]","COG0582"
"1142","A3CLJ0",NA,"ENOG5030CTB"
"1143","A3CM50",NA,"COG2151"
"1144","A3CKD9","hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; polysaccharide catabolic process [GO:0000272]","COG3405"
"1145","A3CKA6",NA,"ENOG5030CT3"
"1146","A3CNC7",NA,"COG1573"
"1147","A3CKI8","integral component of membrane [GO:0016021]","COG0628"
"1148","A3CLA0",NA,"COG0560"
"1149","A3CME1","DNA binding [GO:0003677]","COG1309"
"1150","A3CQI8","integral component of membrane [GO:0016021]; phosphatidate cytidylyltransferase activity [GO:0004605]; CDP-diacylglycerol biosynthetic process [GO:0016024]","COG4589"
"1151","A3CKR6","dihydrokaempferol 4-reductase activity [GO:0045552]","COG0451"
"1152","A3CLY0","O-methyltransferase activity [GO:0008171]; tRNA (uracil) methyltransferase activity [GO:0016300]","COG4122"
"1153","A3CLE1",NA,"ENOG5030CQ4"
"1154","A3CKA9","integral component of membrane [GO:0016021]","ENOG5030CT0"
"1155","A3CQE9",NA,"COG4803"
"1156","A3CP88","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein-transporting ATPase activity [GO:0015450]; protein secretion [GO:0009306]","COG1314"
"1157","A3CQ13","N-acetyltransferase activity [GO:0008080]","COG0456"
"1158","A3CMX3","oxidoreductase activity [GO:0016491]","COG0526"
"1159","A3CP97","N-acetyltransferase activity [GO:0008080]","COG1670"
"1160","A3CNY5","integral component of membrane [GO:0016021]","ENOG5032C5S"
"1161","A3CPD0","N-acetyltransferase activity [GO:0008080]","COG1670"
"1162","A3CKV3","integral component of membrane [GO:0016021]; toxin biosynthetic process [GO:0009403]","COG1286"
"1163","A3CKE7",NA,"ENOG5032B6N"
"1164","A3CMG3","cytoplasm [GO:0005737]; cellular phosphate ion homeostasis [GO:0030643]; negative regulation of phosphate metabolic process [GO:0045936]; phosphate ion transport [GO:0006817]","COG0704"
"1165","A3CMT6","integral component of membrane [GO:0016021]","COG4478"
"1166","A3CKU2","integral component of membrane [GO:0016021]","COG2966"
"1167","A3CMI7",NA,"ENOG5030CQ3"
"1168","A3CKA7","integral component of membrane [GO:0016021]","ENOG5030M2X"
"1169","A3CQP7",NA,"COG2378"
"1170","A3CN66","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [GO:0016811]","COG2071"
"1171","A3CQ21","cytoplasm [GO:0005737]; DNA-binding transcription factor activity [GO:0003700]; RNA binding [GO:0003723]; DNA-templated transcription, termination [GO:0006353]; transcription antitermination [GO:0031564]","COG0195"
"1172","A3CNQ6","hydrolase activity [GO:0016787]","COG1051"
"1173","A3CQV8",NA,"ENOG502ZC6N"
"1174","A3CMV9","integral component of membrane [GO:0016021]","ENOG5031FZ2"
"1175","A3CQP9",NA,"ENOG5032S58"
"1176","A3CK98","metal ion binding [GO:0046872]","COG2608"
"1177","A3CQ47","integral component of membrane [GO:0016021]; transmembrane transport [GO:0055085]","COG1275"
"1178","A3CQY0","integral component of membrane [GO:0016021]; glycosyltransferase activity [GO:0016757]","COG2148"
"1179","A3CPN8","integral component of membrane [GO:0016021]; flavin adenine dinucleotide binding [GO:0050660]","COG1253"
"1180","A3CKH8","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG3716"
"1181","A3CP86","cytoplasm [GO:0005737]; exoribonuclease II activity [GO:0008859]; RNA binding [GO:0003723]","COG0557"
"1182","A3CPR4","diaminopimelate decarboxylase activity [GO:0008836]; lysine biosynthetic process via diaminopimelate [GO:0009089]","COG0019"
"1183","A3CQS1","methyltransferase activity [GO:0008168]; methylation [GO:0032259]","COG2226"
"1184","A3CQK4","L-ribulose-phosphate 4-epimerase activity [GO:0008742]","COG0235"
"1185","A3CNW2",NA,NA
"1186","A3CKK1",NA,"ENOG5032BXF"
"1187","A3CKZ2","6-phospho-beta-glucosidase activity [GO:0008706]; methyl beta-D-glucoside 6-phosphate glucohydrolase activity [GO:0103047]; carbohydrate metabolic process [GO:0005975]","COG2723"
"1188","A3CL69","precorrin-2 C20-methyltransferase activity [GO:0030788]; cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]","COG2243"
"1189","A3CR53","integral component of membrane [GO:0016021]","ENOG5030CM6"
"1190","A3CKL8","catalytic activity [GO:0003824]","COG0826"
"1191","A3CR03",NA,"COG1546"
"1192","A3CR03",NA,"COG1058"
"1193","A3CMB5","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]","COG0577"
"1194","A3CKN5","D-glucosamine PTS permease activity [GO:0103111]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG1440"
"1195","A3CK40","integral component of membrane [GO:0016021]; carbohydrate derivative binding [GO:0097367]; DNA-binding transcription factor activity [GO:0003700]; carbohydrate derivative metabolic process [GO:1901135]","COG1737"
"1196","A3CP22","arylformamidase activity [GO:0004061]; tryptophan catabolic process to kynurenine [GO:0019441]","COG1878"
"1197","A3CNT4","histidinol dehydrogenase activity [GO:0004399]; NAD binding [GO:0051287]; zinc ion binding [GO:0008270]; histidine biosynthetic process [GO:0000105]","COG0141"
"1198","A3CMZ1","ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]","COG0542"
"1199","A3CMZ2","dihydrolipoyl dehydrogenase activity [GO:0004148]; flavin adenine dinucleotide binding [GO:0050660]; cell redox homeostasis [GO:0045454]","COG1249"
"1200","A3CPN9","integral component of membrane [GO:0016021]","COG0628"
"1201","A3CKW8","N-acetyltransferase activity [GO:0008080]","COG0456"
"1202","A3CNW1",NA,NA
"1203","A3CN51","phosphopantothenoylcysteine decarboxylase activity [GO:0004633]","COG0452"
"1204","A3CM63","integral component of membrane [GO:0016021]","ENOG5030CR1"
"1205","A3CK41",NA,"ENOG5030CQQ"
"1206","A3CQK0","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; galactitol transmembrane transporter activity [GO:0015577]; transferase activity [GO:0016740]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","COG3775"
"1207","A3CMN8","DNA binding [GO:0003677]","COG2932"
"1208","A3CQ71","serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]","COG1686"
"1209","A3CNZ7","ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transport [GO:0055085]","COG1682"
"1210","A3CP23","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; biotin transmembrane transporter activity [GO:0015225]","COG1268"
"1211","A3CK42","integral component of membrane [GO:0016021]; proton-transporting V-type ATPase, V0 domain [GO:0033179]; hydrolase activity [GO:0016787]; proton transmembrane transporter activity [GO:0015078]","COG1269"
