"","Gene_Locus_ID","Gene_Symbol","Gene_Function","Uniprot_ID","GO_Terms","eggNOG","COG_ID","COG_Category","KEGG_Pathway"
"3081","BT_2774",NA,NA,"Q8A430","integral component of membrane [GO:0016021]; aminopeptidase activity [GO:0004177]","COG1716",NA,NA,NA
"3082","BT_2774",NA,NA,"Q8A430","integral component of membrane [GO:0016021]; aminopeptidase activity [GO:0004177]","COG0265",NA,NA,NA
"3083","BT_2775",NA,NA,"Q8A429","helicase activity [GO:0004386]","COG5545","COG5545","","NA"
"3084","BT_2776",NA,NA,"Q8A428","integral component of membrane [GO:0016021]","COG3768",NA,NA,NA
"3085","BT_2777",NA,NA,"Q8A427","GTPase activity [GO:0003924]; nucleotide binding [GO:0000166]","COG0699",NA,NA,NA
"3086","BT_2778",NA,NA,"Q8A426","integral component of membrane [GO:0016021]; DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]; response to stimulus [GO:0050896]","COG1595",NA,NA,NA
"3087","BT_2779",NA,NA,"Q8A425","methyltransferase activity [GO:0008168]; methylation [GO:0032259]","COG2227","COG2227","Ubiquinone biosynthesis","NA"
"3088","BT_2780",NA,NA,"Q8A424","integral component of membrane [GO:0016021]","COG2311","COG2311","","NA"
"3089","BT_2781","","(GenBank) putative mannose-1-phosphate guanylyltransferase","Q8A423","mannose-1-phosphate guanylyltransferase activity [GO:0004475]; GDP-mannose biosynthetic process [GO:0009298]","COG0836",NA,NA,"Fructose and mannose metabolism, Amino sugar and nucleotide sugar metabolism, O-Antigen nucleotide sugar biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of nucleotide sugars"
"3090","BT_2782",NA,NA,"Q8A422","medium-chain fatty acid-CoA ligase activity [GO:0031956]; fatty acid metabolic process [GO:0006631]","COG0318","COG0318","Menaquinone biosynthesis","NA"
"3091","BT_2783",NA,NA,"Q8A421","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; regulation of transcription, DNA-templated [GO:0006355]","COG1917","COG1396","","NA"
"3092","BT_2783",NA,NA,"Q8A421","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; regulation of transcription, DNA-templated [GO:0006355]","COG1396","COG1396","","NA"
"3093","BT_2784",NA,NA,"Q8A420",NA,NA,NA,NA,NA
"3094","BT_2785",NA,NA,"Q8A419",NA,"COG2373",NA,NA,NA
"3095","BT_2786","","(GenBank) 30S ribosomal protein S15","Q8A418","cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]","COG0184",NA,NA,"Ribosome"
"3096","BT_2787",NA,NA,"Q8A417","cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; translation elongation factor activity [GO:0003746]; tRNA binding [GO:0000049]; ribosomal large subunit assembly [GO:0000027]","COG1217",NA,NA,NA
"3097","BT_2788",NA,NA,"Q8A416","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; chromate transmembrane transporter activity [GO:0015109]","COG2059","COG2059","","NA"
"3098","BT_2789",NA,NA,"Q8A415","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; chromate transmembrane transporter activity [GO:0015109]","COG2059","COG2059","","NA"
"3099","BT_2790","","(GenBank) phosphoenolpyruvate carboxykinase (ATP)","Q8A414","cytosol [GO:0005829]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoenolpyruvate carboxykinase (ATP) activity [GO:0004612]; gluconeogenesis [GO:0006094]","COG1866",NA,NA,"Citrate cycle (TCA cycle), Metabolic pathways, Glycolysis / Gluconeogenesis, Pyruvate metabolism, Biosynthesis of secondary metabolites, Microbial metabolism in diverse environments, Carbon metabolism"
"3100","BT_2791","","(GenBank) uracil phosphoribosyltransferase","Q8A413","cytoplasm [GO:0005737]; uracil phosphoribosyltransferase activity [GO:0004845]; nucleoside metabolic process [GO:0009116]","COG0035","COG0035","Pyrimidine salvage","Pyrimidine metabolism, Nucleotide metabolism, Metabolic pathways"
"3101","BT_2792",NA,NA,"Q8A412","DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]","COG2207","COG2207","","NA"
"3102","BT_2793",NA,NA,"Q8A411","integral component of plasma membrane [GO:0005887]; transmembrane transporter activity [GO:0022857]; transmembrane transport [GO:0055085]","COG2814",NA,NA,NA
"3103","BT_2794",NA,NA,"Q8A410","integral component of membrane [GO:0016021]; transmembrane transport [GO:0055085]","COG1566",NA,NA,NA
"3104","BT_2795",NA,NA,"Q8A409","efflux pump complex [GO:1990281]; efflux transmembrane transporter activity [GO:0015562]; porin activity [GO:0015288]","COG1538",NA,NA,NA
"3105","BT_2796",NA,NA,"Q8A408","integral component of membrane [GO:0016021]","COG4485",NA,NA,NA
"3106","BT_2797","","(GenBank) adenosylhomocysteinase","Q8A407","cytosol [GO:0005829]; adenosylhomocysteinase activity [GO:0004013]; one-carbon metabolic process [GO:0006730]; S-adenosylmethionine cycle [GO:0033353]","COG0499","COG0499","","Metabolic pathways, Cysteine and methionine metabolism"
"3107","BT_2798",NA,NA,"Q8A406","outer membrane-bounded periplasmic space [GO:0030288]; endopeptidase activity [GO:0004175]; serine-type peptidase activity [GO:0008236]; signal transduction [GO:0007165]","COG0793","COG0793","","NA"
"3108","BT_2799",NA,NA,"Q8A405","kinase activity [GO:0016301]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]","COG0524","COG0524","Glycolysis","NA"
"3109","BT_2800",NA,NA,"Q8A404","transferase activity [GO:0016740]; nucleoside metabolic process [GO:0009116]","COG1040","COG1040","","NA"
"3110","BT_2801","","(GenBank) inositol-1-monophosphatase","Q8A403","inositol monophosphate 1-phosphatase activity [GO:0008934]; inositol monophosphate 3-phosphatase activity [GO:0052832]; inositol monophosphate 4-phosphatase activity [GO:0052833]; metal ion binding [GO:0046872]; inositol metabolic process [GO:0006020]; inositol phosphate dephosphorylation [GO:0046855]; signal transduction [GO:0007165]","COG0483","COG0483","Gluconeogenesis","Streptomycin biosynthesis, Inositol phosphate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites"
"3111","BT_2802",NA,NA,"Q8A402",NA,"ENOG502ZA86",NA,NA,NA
"3112","BT_2803","","(GenBank) ribokinase","Q8A401","cytosol [GO:0005829]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ribokinase activity [GO:0004747]; D-ribose catabolic process [GO:0019303]","COG0524","COG0524","Glycolysis","Pentose phosphate pathway, Metabolic pathways"
"3113","BT_2804","","(GenBank) ribokinase","Q8A400","cytosol [GO:0005829]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ribokinase activity [GO:0004747]; D-ribose catabolic process [GO:0019303]","COG0524","COG0524","Glycolysis","Pentose phosphate pathway, Metabolic pathways"
"3114","BT_2805",NA,NA,"Q8A3Z9","cell outer membrane [GO:0009279]; extracellular space [GO:0005615]; metallocarboxypeptidase activity [GO:0004181]; peptide metabolic process [GO:0006518]; protein processing [GO:0016485]","COG4206",NA,NA,NA
"3115","BT_2805",NA,NA,"Q8A3Z9","cell outer membrane [GO:0009279]; extracellular space [GO:0005615]; metallocarboxypeptidase activity [GO:0004181]; peptide metabolic process [GO:0006518]; protein processing [GO:0016485]","COG1629",NA,NA,NA
"3116","BT_2806",NA,NA,"Q8A3Z8","cell outer membrane [GO:0009279]","COG0457",NA,NA,NA
"3117","BT_2807",NA,NA,"Q8A3Z7","beta-galactosidase complex [GO:0009341]; vacuole [GO:0005773]; beta-galactosidase activity [GO:0004565]; carbohydrate metabolic process [GO:0005975]","COG1874",NA,NA,NA
"3118","BT_2808",NA,NA,"Q8A3Z6","hydrolase activity [GO:0016787]","COG1957","COG1957","Pyrimidine salvage","NA"
"3119","BT_2809",NA,NA,"Q8A3Z5","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; carbohydrate transmembrane transporter activity [GO:0015144]; nitrogen compound transport [GO:0071705]","COG4975",NA,NA,NA
"3120","BT_2810",NA,NA,"Q8A3Z4","acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]; GPI anchor biosynthetic process [GO:0006506]","COG3568","COG1409","","NA"
"3121","BT_2810",NA,NA,"Q8A3Z4","acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]; GPI anchor biosynthetic process [GO:0006506]","COG1409","COG1409","","NA"
"3122","BT_2810",NA,NA,"Q8A3Z4","acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]; GPI anchor biosynthetic process [GO:0006506]","COG3568","COG3568","","NA"
"3123","BT_2810",NA,NA,"Q8A3Z4","acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]; GPI anchor biosynthetic process [GO:0006506]","COG1409","COG3568","","NA"
"3124","BT_2811",NA,NA,"Q8A3Z3","alkyl hydroperoxide reductase activity [GO:0008785]; flavin adenine dinucleotide binding [GO:0050660]; NAD binding [GO:0051287]; response to reactive oxygen species [GO:0000302]","COG3634",NA,NA,NA
"3125","BT_2812",NA,NA,"Q8A3Z2","cytosol [GO:0005829]; alkylhydroperoxide reductase activity [GO:0102039]; peroxidase activity [GO:0004601]; peroxiredoxin activity [GO:0051920]; cell redox homeostasis [GO:0045454]; response to oxidative stress [GO:0006979]","COG0450","COG0450","","NA"
"3126","BT_2813",NA,NA,"Q8A3Z1","integral component of membrane [GO:0016021]; symporter activity [GO:0015293]; sodium ion transport [GO:0006814]","COG0591","COG0591","","NA"
"3127","BT_2814","","(GenBank) dihydrodipicolinate synthase","Q8A3Z0","cytosol [GO:0005829]; N-acetylneuraminate lyase activity [GO:0008747]; N-acetylneuraminate catabolic process [GO:0019262]","COG0329",NA,NA,"Lysine biosynthesis, Biosynthesis of secondary metabolites, Monobactam biosynthesis, Microbial metabolism in diverse environments, Biosynthesis of amino acids, Metabolic pathways"
"3128","BT_2815",NA,NA,"Q8A3Y9","hydrolase activity [GO:0016787]","COG1051","COG2816","","NA"
"3129","BT_2816",NA,NA,"Q8A3Y8",NA,"COG4105",NA,NA,NA
"3130","BT_2816",NA,NA,"Q8A3Y8",NA,"COG1729",NA,NA,NA
"3131","BT_2816",NA,NA,"Q8A3Y8",NA,"COG0457",NA,NA,NA
"3132","BT_2817",NA,NA,"Q8A3Y7",NA,"COG4206",NA,NA,NA
"3133","BT_2818",NA,NA,"Q8A3Y6","cell outer membrane [GO:0009279]; extracellular space [GO:0005615]; metallocarboxypeptidase activity [GO:0004181]; peptide metabolic process [GO:0006518]; protein processing [GO:0016485]","COG4206",NA,NA,NA
"3134","BT_2819",NA,NA,"Q8A3Y5","cell outer membrane [GO:0009279]","COG0614",NA,NA,NA
"3135","BT_2820",NA,NA,"Q8A3Y4","cell outer membrane [GO:0009279]; extracellular space [GO:0005615]; metallocarboxypeptidase activity [GO:0004181]; peptide metabolic process [GO:0006518]; protein processing [GO:0016485]","COG4771",NA,NA,NA
"3136","BT_2821",NA,NA,"Q8A3Y3","cell outer membrane [GO:0009279]","COG1435",NA,NA,NA
"3137","BT_2822",NA,NA,"Q8A3Y2",NA,"ENOG5033ZJ4",NA,NA,NA
"3138","BT_2823",NA,NA,"Q8A3Y1",NA,"COG3210",NA,NA,NA
"3139","BT_2824",NA,NA,"Q8A3Y0","hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]","COG2273","COG2273","","NA"
"3140","BT_2825",NA,NA,"Q8A3X9","chitin binding [GO:0008061]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]","COG3325","COG3858","","NA"
"3141","BT_2826",NA,NA,"Q8A3X8","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG3292","COG0642","","NA"
"3142","BT_2826",NA,NA,"Q8A3X8","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG2205","COG0642","","NA"
"3143","BT_2826",NA,NA,"Q8A3X8","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG3386","COG0642","","NA"
"3144","BT_2826",NA,NA,"Q8A3X8","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG0745","COG0642","","NA"
"3145","BT_2826",NA,NA,"Q8A3X8","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG2207","COG0642","","NA"
"3146","BT_2826",NA,NA,"Q8A3X8","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG3292","COG2207","","NA"
"3147","BT_2826",NA,NA,"Q8A3X8","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG2205","COG2207","","NA"
"3148","BT_2826",NA,NA,"Q8A3X8","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG3386","COG2207","","NA"
"3149","BT_2826",NA,NA,"Q8A3X8","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG0745","COG2207","","NA"
"3150","BT_2826",NA,NA,"Q8A3X8","integral component of membrane [GO:0016021]; DNA-binding transcription factor activity [GO:0003700]; phosphorelay sensor kinase activity [GO:0000155]; sequence-specific DNA binding [GO:0043565]","COG2207","COG2207","","NA"
"3151","BT_2827",NA,NA,"Q8A3X7","DNA binding [GO:0003677]; DNA topoisomerase type I (single strand cut, ATP-independent) activity [GO:0003917]; metal ion binding [GO:0046872]; DNA topological change [GO:0006265]","COG1754","COG0550","","NA"
"3152","BT_2827",NA,NA,"Q8A3X7","DNA binding [GO:0003677]; DNA topoisomerase type I (single strand cut, ATP-independent) activity [GO:0003917]; metal ion binding [GO:0046872]; DNA topological change [GO:0006265]","COG0550","COG0550","","NA"
"3153","BT_2828",NA,NA,"Q8A3X6",NA,"COG3391",NA,NA,NA
"3154","BT_2829","","(GenBank) arginyl-tRNA synthetase","Q8A3X5","cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; arginyl-tRNA aminoacylation [GO:0006420]","COG0018","COG0018","Aminoacyl-tRNA synthetases","Aminoacyl-tRNA biosynthesis"
"3155","BT_2830",NA,NA,"Q8A3X4","cytosol [GO:0005829]; DNA binding [GO:0003677]","COG0776","COG0776","","NA"
"3156","BT_2831",NA,NA,"Q8A3X3","integral component of membrane [GO:0016021]; serine-type endopeptidase activity [GO:0004252]","COG0705","COG0705","","NA"
"3157","BT_2832",NA,NA,"Q8A3X2","integral component of membrane [GO:0016021]; serine-type endopeptidase activity [GO:0004252]","COG0705","COG0705","","NA"
"3158","BT_2833",NA,NA,"Q8A3X1","integral component of membrane [GO:0016021]; endonuclease activity [GO:0004519]; exonuclease activity [GO:0004527]","COG0708","COG0708","","NA"
"3159","BT_2834",NA,NA,"Q8A3X0","cytosol [GO:0005829]; outer membrane-bounded periplasmic space [GO:0030288]; carboxypeptidase activity [GO:0004180]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; metallopeptidase activity [GO:0008237]; proteolysis [GO:0006508]","COG0339",NA,NA,NA
"3160","BT_2835","","(GenBank) protein-export membrane protein SecD/SecF","Q8A3W9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein-transporting ATPase activity [GO:0015450]; intracellular protein transmembrane transport [GO:0065002]; protein targeting [GO:0006605]; protein transport [GO:0015031]; protein transport by the Sec complex [GO:0043952]","COG0342",NA,NA,"Quorum sensing, Protein export, Bacterial secretion system"
"3161","BT_2835","","(GenBank) protein-export membrane protein SecD/SecF","Q8A3W9","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; protein-transporting ATPase activity [GO:0015450]; intracellular protein transmembrane transport [GO:0065002]; protein targeting [GO:0006605]; protein transport [GO:0015031]; protein transport by the Sec complex [GO:0043952]","COG0341",NA,NA,"Quorum sensing, Protein export, Bacterial secretion system"
"3162","BT_2836","","(GenBank) 2-oxoglutarate synthase subunit korA","Q8A3W8","oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]; response to oxidative stress [GO:0006979]","COG1014","COG1014","Pyruvate oxidation","Microbial metabolism in diverse environments, Biosynthesis of secondary metabolites, Carbon metabolism, Citrate cycle (TCA cycle), Butanoate metabolism, Pyruvate metabolism, Glycolysis / Gluconeogenesis, Metabolic pathways"
"3163","BT_2836","","(GenBank) 2-oxoglutarate synthase subunit korA","Q8A3W8","oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]; response to oxidative stress [GO:0006979]","COG0674","COG1014","Pyruvate oxidation","Microbial metabolism in diverse environments, Biosynthesis of secondary metabolites, Carbon metabolism, Citrate cycle (TCA cycle), Butanoate metabolism, Pyruvate metabolism, Glycolysis / Gluconeogenesis, Metabolic pathways"
"3164","BT_2836","","(GenBank) 2-oxoglutarate synthase subunit korA","Q8A3W8","oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]; response to oxidative stress [GO:0006979]","COG1014","COG0674","Pyruvate oxidation","Microbial metabolism in diverse environments, Biosynthesis of secondary metabolites, Carbon metabolism, Citrate cycle (TCA cycle), Butanoate metabolism, Pyruvate metabolism, Glycolysis / Gluconeogenesis, Metabolic pathways"
"3165","BT_2836","","(GenBank) 2-oxoglutarate synthase subunit korA","Q8A3W8","oxidoreductase activity, acting on the aldehyde or oxo group of donors [GO:0016903]; response to oxidative stress [GO:0006979]","COG0674","COG0674","Pyruvate oxidation","Microbial metabolism in diverse environments, Biosynthesis of secondary metabolites, Carbon metabolism, Citrate cycle (TCA cycle), Butanoate metabolism, Pyruvate metabolism, Glycolysis / Gluconeogenesis, Metabolic pathways"
"3166","BT_2837","","(GenBank) 2-oxoglutarate synthase subunit korB","Q8A3W7","catalytic activity [GO:0003824]; thiamine pyrophosphate binding [GO:0030976]","COG1013","COG1013","Pyruvate oxidation","Citrate cycle (TCA cycle), Pyruvate metabolism, Carbon metabolism, Microbial metabolism in diverse environments, Glycolysis / Gluconeogenesis, Metabolic pathways, Butanoate metabolism, Biosynthesis of secondary metabolites"
